1520025716-5635,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,"Itâ€™s all knishes and kibitzing in â€œLunch,â€ù Donna Kanterâ€™s charming documentary about a Hollywood institution more enduring than most sitcoms."
1520025716-5636,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,"Every other Wednesday for 40 years a bunch of legendary comedy writers and directors â€” whose career highlights alone would fill a showbiz encyclopedia â€” have been meeting for a prandial catch-up session. The location may change (currently itâ€™s Factorâ€™s Famous Deli), but the diners remain constant, give or take the odd family or medical event. And though the gathering usually kicks off with health updates â€” the so-called â€œorgan recitalâ€ù â€” these guys (and they are all guys) would rather not focus on hip-replacement humor."
1520025716-5637,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,"Circling the table, Ms. Kanter listens while the likes of Sid Caesar, Carl Reiner and Gary Owens (the indispensable announcer of â€œRowan & Martinâ€™s Laugh-Inâ€ù) nosh and natter. A twinkling Hal Kanter (the directorâ€™s father, who died last year), reflecting on the predominance of Jews in the comedy-writing game, reveals a mind as playful as the one that gave us frothy pleasures like â€œMove Over Darlingâ€ù and â€œBlue Hawaii.â€ù And though not everyone present is blessed with the director Arthur Hillerâ€™s impressive white mane, the filmâ€™s exhibition of vibrant longevity is reason enough to celebrate."
1520025716-5638,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,http://www.nytimes.com/2012/11/09/movies/lunch-donna-kanters-documentary-about-comedians.html,"Low-key and low-tech, â€œLunchâ€ù coasts on the earned wisdom of pros who know how to work a room. Right up to the arrival of their separate checks."
1520025718-5639,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,"If the Boy Scouts offered a merit badge for inept filmmaking, Todd Rohal would certainly earn it with â€œNature Calls,â€ù an unwatchably bad movie about a camping trip gone haywire."
1520025718-5640,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,"Patton Oswalt plays Randy, a Scout leader who is determined to give his aged, frail father, the founder of the troop, one last trip to the wilderness, though none of the boys want to go. Kirk (Johnny Knoxville), Randyâ€™s brother, is also opposed to the outing, but somehow Randy gets the youngsters out into the woods anyway."
1520025718-5641,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,"Mr. Rohal has no one but himself to blame for the lack of focus, incoherent editing and general offensiveness of this film, since he both wrote and directed. But youâ€™d think someone in the experienced cast, which includes Rob Riggle, Maura Tierney and Darrell Hammond, would have told him that the numerous scenes in which adult characters curse in the vilest way in front of young boys would leave the film without an audience. (The boys do some cursing too.) Its jokes wonâ€™t appeal to anyone older than 8, but a parent who takes a child to this crass mess would be subject to prosecution."
1520025718-5642,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,http://www.nytimes.com/2012/11/09/movies/nature-calls-with-patton-oswalt.html,â€œNature Callsâ€ù is rated R (Under 17 requires accompanying parent or adult guardian) for vulgarity and nudity.
1520025720-5643,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/the-return-of-lencho-directed-by-mario-rosales.html,http://www.nytimes.com/2012/11/09/movies/the-return-of-lencho-directed-by-mario-rosales.html,"In bed with a woman whoâ€™s making an anticapitalist dance, the hero of â€œThe Return of Lenchoâ€ù says, â€œI love how subtly you guys explore the theme of globalization in Guatemala.â€ù As pillow talk that may make you giggle, but itâ€™s meant to be serious and sexy. It also reflects the filmâ€™s ambition: to be a subtle exploration of contemporary problems in Guatemala."
1520025720-5644,http://sis-teach-01.sis.pitt.edu/spring2018/jid17/3360to4180url.html,http://www.nytimes.com/2012/11/09/movies/the-return-of-lencho-directed-by-mario-rosales.html,http://www.nytimes.com/2012/11/09/movies/the-return-of-lencho-directed-by-mario-rosales.html,"Not that there is anything subtle about this movie, written and directed by Mario Rosales, which loosely follows the adventures of Lencho (Mario Lanz) and his pals â€” D.J.â€™s, poets, rappers, graffiti artists. They fight the power in a corrupt, still-brutal state while preparing for a festival in an indigenous village and praising one anotherâ€™s work. The police are the villains here, though the leering specimens offered up would be more at home on an opera stage than in a movie trying to expose social ills."
